                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                0.90747,                0.51652,                0.95247,                0.65915,                0.45856,                0.49994,                 0.2285,                 2.1009,                 1.9795,                 1.6753,             0.00081262,             0.00081262,             0.00081262
                    154,                 0.8851,                0.49745,                0.98527,                0.64151,                0.43646,                0.48944,                0.23388,                 2.0911,                  2.043,                 1.6611,             0.00080481,             0.00080481,             0.00080481
                    155,                0.89123,                0.52312,                0.97168,                0.63824,                0.41914,                0.49061,                 0.2364,                 2.1179,                 1.9982,                 1.6609,               0.000797,               0.000797,               0.000797
                    156,                0.85694,                0.49851,                0.96953,                0.60165,                0.41724,                0.48953,                0.23616,                 2.1427,                 1.9834,                 1.6825,             0.00078918,             0.00078918,             0.00078918
                    157,                0.79916,                 0.4806,                0.92703,                0.73261,                0.37017,                0.49707,                0.23597,                  2.131,                 1.9856,                 1.6737,             0.00078137,             0.00078137,             0.00078137
                    158,                0.86302,                0.49532,                0.96436,                0.69212,                0.40331,                0.48419,                0.22446,                 2.1425,                 2.0263,                 1.6717,             0.00077356,             0.00077356,             0.00077356
                    159,                0.86054,                0.50527,                0.93417,                0.62037,                0.42541,                0.47691,                0.21546,                  2.114,                  2.136,                 1.6504,             0.00076575,             0.00076575,             0.00076575
                    160,                0.81476,                0.49454,                0.95343,                0.63346,                0.41436,                0.49867,                0.22202,                 2.0934,                 2.2063,                 1.6411,             0.00075794,             0.00075794,             0.00075794
                    161,                0.85599,                0.48601,                0.96635,                0.63326,                0.40069,                  0.505,                0.23769,                 2.0856,                 2.0973,                 1.6247,             0.00075012,             0.00075012,             0.00075012
                    162,                0.83832,                0.49119,                0.95178,                0.63748,                0.43094,                0.52144,                0.24074,                 2.0962,                 2.0846,                 1.6346,             0.00074231,             0.00074231,             0.00074231
                    163,                 0.8203,                0.50004,                0.96962,                0.61409,                0.42541,                0.51803,                0.24128,                 2.0713,                 2.0918,                 1.6114,              0.0007345,              0.0007345,              0.0007345
                    164,                0.86707,                0.48544,                0.95432,                 0.6146,                0.45815,                 0.5366,                0.25909,                 2.0699,                 1.9787,                 1.6042,             0.00072669,             0.00072669,             0.00072669
                    165,                0.82989,                0.47037,                0.95507,                0.64792,                0.46409,                 0.5346,                0.25973,                 2.0935,                 1.9942,                 1.5915,             0.00071888,             0.00071888,             0.00071888
                    166,                0.84272,                0.47656,                0.93481,                0.76076,                0.40409,                0.51019,                0.24154,                 2.0775,                 2.0307,                 1.5625,             0.00071107,             0.00071107,             0.00071107
                    167,                0.82103,                0.48699,                0.94976,                0.62112,                0.43094,                 0.4822,                0.22855,                 2.0785,                 2.0498,                 1.5758,             0.00070325,             0.00070325,             0.00070325
                    168,                0.81601,                 0.4669,                0.92913,                0.69941,                0.42423,                0.49782,                0.23598,                 2.0554,                 2.0327,                  1.595,             0.00069544,             0.00069544,             0.00069544
                    169,                0.85759,                0.52737,                0.95472,                 0.5828,                0.48622,                0.51113,                0.23625,                 2.1025,                  1.958,                 1.6707,             0.00068763,             0.00068763,             0.00068763
                    170,                0.84036,                0.48949,                0.95166,                0.59436,                0.50276,                0.52505,                0.24524,                 2.1274,                 1.8778,                 1.7249,             0.00067982,             0.00067982,             0.00067982
                    171,                0.81576,                 0.4753,                0.94703,                0.63709,                0.50276,                0.52855,                0.24063,                 2.1562,                 1.9684,                 1.7011,             0.00067201,             0.00067201,             0.00067201
                    172,                0.79835,                0.46119,                0.93378,                 0.6787,                0.48066,                0.51967,                 0.2355,                 2.1852,                 1.9879,                 1.6905,              0.0006642,              0.0006642,              0.0006642
                    173,                0.82158,                0.45547,                0.91794,                0.66274,                0.45856,                0.48988,                0.23546,                 2.1807,                 1.9323,                 1.6679,             0.00065638,             0.00065638,             0.00065638
                    174,                0.79094,                0.47856,                0.94154,                0.65376,                0.40685,                0.44036,                0.21224,                 2.1781,                 2.0163,                 1.6727,             0.00064857,             0.00064857,             0.00064857
                    175,                0.77824,                0.44543,                0.93783,                0.63913,                0.38162,                0.41893,                0.20384,                 2.1152,                 2.1156,                 1.6327,             0.00064076,             0.00064076,             0.00064076
                    176,                0.78422,                 0.4773,                0.94432,                0.67107,                0.38122,                0.42656,                 0.2121,                 2.0899,                 2.2105,                 1.6122,             0.00063295,             0.00063295,             0.00063295
                    177,                0.76452,                0.47371,                0.92437,                 0.6856,                0.38674,                0.41117,                0.21147,                 2.0702,                 2.3178,                  1.599,             0.00062514,             0.00062514,             0.00062514
                    178,                0.81914,                 0.4822,                0.92117,                0.66851,                0.38122,                0.41609,                0.21015,                 2.0794,                 2.2636,                  1.614,             0.00061733,             0.00061733,             0.00061733
                    179,                0.80001,                0.46287,                0.94882,                0.66775,                0.40331,                0.44774,                0.21908,                 2.0734,                 2.1852,                 1.6216,             0.00060951,             0.00060951,             0.00060951
                    180,                 0.7699,                0.44526,                0.92603,                 0.6474,                0.43094,                0.47302,                0.22616,                 2.0706,                 2.1474,                 1.6267,              0.0006017,              0.0006017,              0.0006017
                    181,                0.75002,                0.44164,                0.92436,                0.63869,                0.42541,                0.46052,                0.21792,                 2.0871,                 2.0689,                 1.6609,             0.00059389,             0.00059389,             0.00059389
                    182,                0.74425,                0.46134,                 0.9219,                0.63773,                0.40884,                 0.4649,                0.21067,                 2.1252,                 2.0913,                 1.7051,             0.00058608,             0.00058608,             0.00058608
                    183,                0.76367,                0.45106,                0.91156,                0.62928,                0.38674,                0.47134,                0.21418,                 2.1357,                 2.1271,                 1.7067,             0.00057827,             0.00057827,             0.00057827
                    184,                0.75599,                0.43136,                0.91951,                0.62442,                0.40331,                0.50326,                0.22686,                 2.1324,                 2.0982,                 1.6764,             0.00057046,             0.00057046,             0.00057046
                    185,                0.72113,                0.42683,                0.91964,                0.60638,                0.42556,                 0.5075,                0.23129,                 2.1463,                 2.0988,                  1.667,             0.00056264,             0.00056264,             0.00056264
                    186,                  0.728,                 0.4293,                 0.8972,                 0.6474,                0.44199,                0.52467,                0.24139,                 2.1433,                 2.0694,                 1.6643,             0.00055483,             0.00055483,             0.00055483
                    187,                0.74585,                0.42819,                0.92959,                0.71172,                0.45013,                0.54632,                0.25146,                  2.113,                 2.1023,                 1.6468,             0.00054702,             0.00054702,             0.00054702
                    188,                0.69778,                0.40883,                0.89769,                0.70869,                0.43012,                0.55427,                0.24777,                 2.1464,                 2.1468,                 1.6591,             0.00053921,             0.00053921,             0.00053921
                    189,                0.73915,                0.43346,                0.91248,                0.71437,                0.42541,                0.53028,                0.22988,                 2.1661,                 2.1853,                 1.6503,              0.0005314,              0.0005314,              0.0005314
                    190,                0.73456,                0.44543,                0.89738,                0.70868,                0.41436,                0.51808,                0.22491,                 2.1569,                 2.1916,                  1.635,             0.00052359,             0.00052359,             0.00052359
                    191,                0.67837,                0.40948,                0.90177,                0.73136,                0.41436,                0.52548,                0.23723,                 2.1148,                 2.0825,                 1.6336,             0.00051577,             0.00051577,             0.00051577
                    192,                0.77434,                0.45266,                 0.9243,                0.73512,                0.43094,                0.52401,                0.23934,                 2.1217,                 2.1076,                 1.6621,             0.00050796,             0.00050796,             0.00050796
                    193,                0.72883,                0.42084,                0.93372,                0.71951,                0.42518,                0.51964,                 0.2449,                 2.1247,                 2.1001,                 1.6752,             0.00050015,             0.00050015,             0.00050015
                    194,                0.75559,                0.42719,                0.89304,                0.73599,                0.44667,                0.52719,                0.25451,                 2.0844,                 2.0497,                 1.6545,             0.00049234,             0.00049234,             0.00049234
                    195,                0.71225,                0.42643,                0.90454,                0.71817,                0.43643,                0.50889,                0.24437,                  2.053,                 2.1224,                 1.6248,             0.00048453,             0.00048453,             0.00048453
                    196,                0.66935,                0.40632,                0.89845,                0.71635,                0.42541,                0.51037,                0.24201,                 2.0735,                 2.1776,                 1.6399,             0.00047671,             0.00047671,             0.00047671
                    197,                0.77319,                0.44253,                0.90796,                0.73521,                0.41419,                 0.4927,                0.22524,                 2.1002,                 2.2672,                 1.6577,              0.0004689,              0.0004689,              0.0004689
                    198,                0.70965,                 0.4275,                0.90398,                0.72337,                0.40453,                0.49778,                0.23269,                   2.14,                 2.2974,                 1.6978,             0.00046109,             0.00046109,             0.00046109
                    199,                0.65867,                0.41943,                0.90084,                0.71455,                0.40884,                0.51624,                0.24406,                 2.1684,                 2.3111,                  1.733,             0.00045328,             0.00045328,             0.00045328
                    200,                0.68969,                0.41678,                0.89436,                0.70877,                0.40884,                0.52705,                 0.2581,                 2.1348,                 2.2785,                 1.6999,             0.00044547,             0.00044547,             0.00044547
                    201,                0.68812,                0.39994,                0.88925,                0.63815,                0.43094,                0.53525,                0.25717,                  2.112,                 2.2595,                 1.6915,             0.00043766,             0.00043766,             0.00043766
                    202,                0.75155,                0.45049,                0.89012,                0.43421,                0.54696,                0.53622,                0.26328,                  2.116,                 2.2383,                 1.7022,             0.00042984,             0.00042984,             0.00042984
                    203,                0.68481,                 0.3975,                0.89024,                 0.4141,                0.51934,                0.51527,                0.26221,                 2.0982,                 2.2887,                 1.6715,             0.00042203,             0.00042203,             0.00042203
                    204,                0.66329,                0.39992,                0.89993,                0.82797,                0.33149,                0.51023,                0.25434,                 2.0858,                 2.3786,                 1.6641,             0.00041422,             0.00041422,             0.00041422
                    205,                0.69172,                0.42577,                0.92178,                0.71812,                0.35912,                0.53663,                0.25949,                 2.0979,                 2.4373,                 1.6842,             0.00040641,             0.00040641,             0.00040641
                    206,                 0.7556,                0.44449,                0.91857,                0.78195,                0.39779,                0.56186,                0.26371,                   2.11,                  2.428,                 1.6989,              0.0003986,              0.0003986,              0.0003986
                    207,                0.77989,                 0.4471,                0.91361,                0.79507,                0.41436,                0.56435,                0.26511,                 2.0878,                 2.3745,                 1.6811,             0.00039079,             0.00039079,             0.00039079
                    208,                0.69677,                0.40959,                0.89897,                0.80793,                0.44156,                0.58873,                 0.2685,                 2.1067,                 2.3565,                 1.6985,             0.00038297,             0.00038297,             0.00038297
                    209,                0.64245,                0.39545,                0.88398,                0.78954,                0.44199,                0.58686,                0.26262,                 2.1212,                 2.3306,                 1.6951,             0.00037516,             0.00037516,             0.00037516
                    210,                 0.6824,                0.41543,                0.91724,                  0.782,                  0.436,                0.58476,                0.26159,                  2.148,                  2.342,                 1.7007,             0.00036735,             0.00036735,             0.00036735
                    211,                0.67943,                0.39016,                0.87781,                 0.7427,                0.41463,                0.55655,                0.26268,                  2.146,                 2.3377,                 1.7041,             0.00035954,             0.00035954,             0.00035954
                    212,                0.65438,                0.39684,                0.90002,                0.72317,                0.40884,                0.52826,                0.25324,                 2.1199,                 2.2625,                 1.6889,             0.00035173,             0.00035173,             0.00035173
                    213,                0.64648,                0.39398,                0.89105,                0.75412,                0.41436,                0.53791,                 0.2445,                 2.1008,                 2.2244,                  1.659,             0.00034392,             0.00034392,             0.00034392
                    214,                 0.6429,                0.38382,                0.89587,                0.73794,                0.40331,                0.51654,                0.23944,                  2.105,                 2.2171,                 1.6689,              0.0003361,              0.0003361,              0.0003361
                    215,                0.66709,                0.39278,                0.89011,                 0.7378,                0.41989,                0.50909,                0.23497,                 2.0972,                 2.1908,                 1.6531,             0.00032829,             0.00032829,             0.00032829
                    216,                 0.6405,                0.39492,                 0.8663,                 0.7389,                0.42541,                0.50344,                0.23625,                 2.0859,                 2.1734,                  1.654,             0.00032048,             0.00032048,             0.00032048
                    217,                0.68573,                0.41831,                0.88674,                0.76095,                 0.4221,                0.48815,                0.23521,                 2.0801,                 2.2016,                 1.6518,             0.00031267,             0.00031267,             0.00031267
                    218,                0.61753,                0.39025,                0.88707,                 0.7345,                0.40331,                0.50636,                0.23829,                 2.0762,                 2.1966,                 1.6404,             0.00030486,             0.00030486,             0.00030486
                    219,                0.66377,                0.39356,                0.89488,                0.73632,                0.40114,                0.50072,                0.23768,                 2.0753,                 2.2303,                  1.639,             0.00029705,             0.00029705,             0.00029705
                    220,                0.61912,                0.39326,                0.90389,                0.74209,                0.38122,                0.49926,                0.23855,                 2.0812,                 2.2728,                 1.6328,             0.00028923,             0.00028923,             0.00028923
                    221,                0.65933,                0.38354,                0.90461,                0.74055,                0.39779,                0.50661,                0.23334,                 2.0815,                 2.2419,                 1.6226,             0.00028142,             0.00028142,             0.00028142
                    222,                0.62891,                0.38204,                0.87159,                0.76506,                0.43178,                0.52206,                 0.2467,                 2.0569,                 2.1516,                 1.6118,             0.00027361,             0.00027361,             0.00027361
                    223,                0.65785,                0.40589,                0.88863,                0.78996,                0.45715,                0.55488,                0.26873,                  2.061,                 2.0766,                  1.614,              0.0002658,              0.0002658,              0.0002658
                    224,                0.64458,                0.37604,                0.88344,                0.76503,                0.45304,                 0.5672,                0.27776,                 2.0682,                  2.011,                  1.622,             0.00025799,             0.00025799,             0.00025799
                    225,                0.59134,                0.37249,                0.88102,                0.74753,                0.45856,                0.57049,                0.28062,                 2.0725,                 1.9883,                  1.633,             0.00025017,             0.00025017,             0.00025017
                    226,                0.63115,                0.36628,                0.86444,                0.73645,                0.44771,                0.55659,                0.27751,                 2.0777,                 1.9621,                 1.6499,             0.00024236,             0.00024236,             0.00024236
                    227,                0.65144,                0.38976,                0.88048,                0.74256,                0.44621,                0.56361,                0.28637,                  2.081,                 1.9572,                 1.6662,             0.00023455,             0.00023455,             0.00023455
                    228,                0.65257,                0.39511,                0.89619,                0.72707,                0.44751,                 0.5622,                0.28872,                  2.089,                 1.9858,                 1.6834,             0.00022674,             0.00022674,             0.00022674
                    229,                0.66234,                0.37692,                0.87735,                 0.7266,                0.44751,                0.56643,                0.28929,                 2.0813,                 2.0071,                 1.6841,             0.00021893,             0.00021893,             0.00021893
                    230,                0.62541,                0.37627,                0.87037,                0.71581,                0.43141,                0.57602,                0.28832,                 2.0843,                 2.0588,                 1.6821,             0.00021112,             0.00021112,             0.00021112
                    231,                 0.5841,                0.36461,                 0.8755,                0.73327,                0.43646,                0.59598,                0.29342,                 2.0768,                 2.0659,                 1.6737,              0.0002033,              0.0002033,              0.0002033
                    232,                0.58935,                0.35262,                0.88053,                0.73962,                0.44199,                0.60875,                 0.2988,                 2.0425,                 2.0562,                 1.6467,             0.00019549,             0.00019549,             0.00019549
                    233,                0.63162,                0.38033,                0.89432,                0.74199,                0.46079,                0.61451,                0.30395,                 2.0161,                 2.0139,                 1.6275,             0.00018768,             0.00018768,             0.00018768
                    234,                0.60458,                0.37317,                0.87433,                0.77796,                0.45856,                 0.6246,                 0.3079,                 1.9954,                 2.0207,                 1.6192,             0.00017987,             0.00017987,             0.00017987
                    235,                0.56111,                0.35882,                0.86721,                0.80898,                0.44751,                0.62858,                0.30088,                 2.0006,                 2.0663,                 1.6141,             0.00017206,             0.00017206,             0.00017206
                    236,                 0.5806,                0.36752,                0.89226,                0.78465,                0.44199,                0.61851,                0.29999,                 2.0166,                 2.1207,                 1.6091,             0.00016425,             0.00016425,             0.00016425
                    237,                0.61036,                0.36725,                0.87891,                0.76231,                0.44751,                0.59795,                0.29168,                 2.0326,                 2.1974,                 1.6271,             0.00015643,             0.00015643,             0.00015643
                    238,                 0.6064,                0.37275,                 0.8668,                 0.7733,                0.41436,                0.59761,                0.28879,                 2.0474,                 2.2179,                 1.6358,             0.00014862,             0.00014862,             0.00014862
                    239,                0.61552,                0.37513,                0.86998,                0.46512,                0.55249,                0.57545,                0.28468,                 2.0495,                 2.2582,                 1.6382,             0.00014081,             0.00014081,             0.00014081
                    240,                0.60432,                0.36236,                0.86403,                 0.4717,                0.55249,                0.57426,                 0.2813,                 2.0609,                 2.2984,                 1.6443,               0.000133,               0.000133,               0.000133
                    241,                0.54662,                0.34124,                0.86718,                0.47596,                0.54696,                0.57049,                0.28035,                  2.073,                 2.3178,                 1.6513,             0.00012519,             0.00012519,             0.00012519
                    242,                0.55547,                0.34402,                0.84401,                0.75355,                0.39227,                0.56561,                0.27803,                 2.0892,                 2.3145,                 1.6769,             0.00011738,             0.00011738,             0.00011738
                    243,                0.53921,                0.35497,                0.86748,                0.76712,                0.41436,                0.57468,                0.28124,                 2.0901,                 2.2782,                 1.6837,             0.00010956,             0.00010956,             0.00010956
                    244,                0.60706,                 0.3734,                0.88726,                0.78439,                0.39779,                0.57481,                 0.2786,                 2.0909,                 2.2714,                  1.685,             0.00010175,             0.00010175,             0.00010175
                    245,                0.55461,                0.36741,                0.87389,                0.78579,                0.40535,                0.57973,                0.28341,                 2.0898,                   2.29,                 1.6834,             9.3941e-05,             9.3941e-05,             9.3941e-05
                    246,                0.58935,                0.37483,                0.88529,                 0.7889,                0.40331,                0.58072,                0.28006,                 2.0803,                 2.2893,                 1.6741,             8.6129e-05,             8.6129e-05,             8.6129e-05
                    247,                0.59946,                0.35038,                0.88507,                0.79317,                0.40256,                0.58192,                0.28285,                 2.0835,                 2.2481,                 1.6755,             7.8317e-05,             7.8317e-05,             7.8317e-05
                    248,                 0.6197,                0.37311,                0.88676,                0.79535,                0.40798,                0.58496,                0.28154,                 2.0826,                 2.1914,                  1.672,             7.0505e-05,             7.0505e-05,             7.0505e-05
                    249,                0.56217,                0.34194,                0.85054,                0.79032,                0.41649,                0.59025,                0.27858,                 2.0833,                 2.1175,                 1.6703,             6.2694e-05,             6.2694e-05,             6.2694e-05
                    250,                0.57938,                0.35019,                0.87416,                0.79286,                0.42541,                0.59177,                0.27751,                 2.0894,                 2.0809,                 1.6733,             5.4882e-05,             5.4882e-05,             5.4882e-05
                    251,                0.55054,                0.33605,                0.85566,                0.78558,                0.41989,                0.58218,                0.27433,                 2.0938,                 2.0508,                 1.6778,              4.707e-05,              4.707e-05,              4.707e-05
                    252,                0.54974,                0.34593,                0.87062,                0.77765,                0.42511,                0.57815,                0.27069,                 2.1043,                 2.0367,                 1.6879,             3.9259e-05,             3.9259e-05,             3.9259e-05
                    253,                  0.559,                0.33383,                0.86083,                0.76484,                0.43127,                0.58341,                0.27007,                 2.1043,                 2.0272,                 1.6819,             3.1447e-05,             3.1447e-05,             3.1447e-05
                    254,                0.55879,                0.33483,                0.85009,                0.78484,                0.44337,                0.58355,                0.26487,                 2.1021,                 1.9981,                 1.6832,             2.3635e-05,             2.3635e-05,             2.3635e-05
                    255,                0.56878,                0.33183,                  0.861,                0.78234,                0.44751,                0.57654,                0.26349,                 2.1066,                 1.9946,                 1.6875,             1.5823e-05,             1.5823e-05,             1.5823e-05
                    256,                 0.5496,                 0.3248,                0.87554,                0.77837,                0.45304,                0.57418,                0.26179,                 2.1124,                 1.9812,                 1.6924,             8.0117e-06,             8.0117e-06,             8.0117e-06
