                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.94596,                0.59644,                 1.0098,                0.66686,                0.50829,                0.52568,                0.21098,                 2.3207,                 2.3905,                 1.7451,              0.0014024,              0.0014024,              0.0014024
                    155,                0.98507,                0.55147,                0.99162,                0.61597,                0.48619,                0.47747,                0.18423,                 2.3149,                 2.4945,                 1.7335,              0.0013985,              0.0013985,              0.0013985
                    156,                 0.9579,                0.56445,                 1.0088,                0.66524,                0.41436,                0.44146,                0.18043,                  2.322,                 2.7843,                 1.7824,              0.0013946,              0.0013946,              0.0013946
                    157,                0.94649,                0.57109,                0.97118,                0.64505,                0.45181,                0.49615,                0.20641,                 2.3201,                 2.5124,                 1.7554,              0.0013907,              0.0013907,              0.0013907
                    158,                 1.0145,                0.58863,                 1.0288,                0.75541,                0.49484,                0.52994,                0.21788,                 2.2961,                  2.266,                 1.7459,              0.0013868,              0.0013868,              0.0013868
                    159,                0.95558,                 0.5692,                0.99115,                0.72278,                0.52486,                0.57231,                0.24232,                 2.1968,                 1.8695,                 1.6779,              0.0013829,              0.0013829,              0.0013829
                    160,                0.98853,                0.55925,                 1.0025,                0.72916,                0.48066,                0.54409,                 0.2355,                 2.1683,                 1.6983,                 1.6433,               0.001379,               0.001379,               0.001379
                    161,                0.93653,                0.57984,                0.99106,                0.74575,                0.51857,                0.55463,                0.24426,                 2.1329,                 1.6594,                  1.617,              0.0013751,              0.0013751,              0.0013751
                    162,                0.96903,                0.59535,                 1.0031,                0.81384,                0.50829,                0.60645,                0.25803,                  2.098,                 1.6176,                 1.6008,              0.0013712,              0.0013712,              0.0013712
                    163,                 0.9794,                0.59154,                 1.0229,                0.75489,                0.54449,                0.61318,                 0.2552,                 2.0798,                  1.666,                 1.5879,              0.0013673,              0.0013673,              0.0013673
                    164,                0.96169,                0.55761,                0.99559,                 0.6712,                0.57459,                0.61062,                0.24032,                 2.1169,                 1.7227,                 1.6064,              0.0013633,              0.0013633,              0.0013633
                    165,                0.95736,                0.57278,                 1.0131,                0.68544,                0.46409,                0.49637,                0.19668,                 2.2098,                 1.8402,                 1.6525,              0.0013594,              0.0013594,              0.0013594
                    166,                0.92815,                0.53254,                0.96155,                0.71411,                0.42541,                0.48207,                0.19521,                 2.1896,                 1.9476,                 1.6561,              0.0013555,              0.0013555,              0.0013555
                    167,                0.97036,                0.55863,                 1.0033,                0.63741,                0.49171,                 0.5499,                0.22386,                 2.1293,                 1.8365,                 1.6029,              0.0013516,              0.0013516,              0.0013516
                    168,                0.98918,                 0.5721,                0.98538,                0.68606,                0.52486,                0.55928,                0.24506,                 2.0788,                 1.8107,                 1.5629,              0.0013477,              0.0013477,              0.0013477
                    169,                0.99763,                0.58173,                 1.0186,                0.71616,                0.50829,                0.54131,                 0.2402,                 2.1052,                 1.9072,                  1.617,              0.0013438,              0.0013438,              0.0013438
                    170,                0.98056,                 0.5705,                 1.0056,                0.62288,                0.46961,                0.49448,                0.21512,                  2.183,                 2.0183,                 1.6489,              0.0013399,              0.0013399,              0.0013399
                    171,                0.95111,                0.55563,                0.98757,                0.71838,                0.42541,                0.47015,                0.19594,                 2.2087,                  1.944,                  1.674,               0.001336,               0.001336,               0.001336
                    172,                0.93509,                0.55921,                0.98257,                0.53872,                0.46961,                0.40721,                0.17997,                  2.244,                 2.0366,                 1.7374,              0.0013321,              0.0013321,              0.0013321
                    173,                0.97386,                  0.562,                0.98006,                 0.4584,                0.37017,                0.32526,                0.14201,                 2.2986,                  2.431,                 1.7734,              0.0013282,              0.0013282,              0.0013282
                    174,                0.90163,                0.55243,                 0.9719,                0.43062,                0.33702,                0.27524,                0.12089,                  2.323,                 2.6008,                  1.807,              0.0013243,              0.0013243,              0.0013243
                    175,                0.90051,                 0.5216,                0.96721,                0.53998,                0.34254,                0.33957,                0.15514,                  2.273,                 2.3796,                 1.7521,              0.0013204,              0.0013204,              0.0013204
                    176,                0.84785,                 0.5081,                0.95894,                0.53795,                0.39227,                0.38926,                0.17612,                 2.2574,                 2.1732,                 1.7702,              0.0013165,              0.0013165,              0.0013165
                    177,                0.87153,                0.51985,                0.96847,                0.62157,                0.38674,                0.40849,                0.18449,                 2.2151,                 2.0988,                  1.708,              0.0013126,              0.0013126,              0.0013126
                    178,                0.90157,                0.54982,                0.98431,                0.61001,                0.41989,                0.43414,                0.18787,                 2.1742,                 2.0373,                 1.6904,              0.0013087,              0.0013087,              0.0013087
                    179,                0.91966,                 0.5562,                0.98548,                0.68676,                0.46409,                0.53811,                0.23384,                  2.179,                 1.9048,                 1.6966,              0.0013048,              0.0013048,              0.0013048
                    180,                0.87982,                0.52582,                0.97398,                0.73301,                0.45304,                0.55088,                0.24971,                 2.1509,                 2.1037,                 1.6676,              0.0013009,              0.0013009,              0.0013009
                    181,                0.88236,                0.53025,                 0.9812,                0.63726,                0.41738,                0.53995,                0.24945,                 2.1812,                 2.1795,                  1.685,              0.0012969,              0.0012969,              0.0012969
                    182,                 0.8922,                0.53427,                0.98276,                0.72961,                0.40884,                0.54409,                0.24465,                 2.1837,                 2.4101,                 1.7301,               0.001293,               0.001293,               0.001293
                    183,                0.90074,                0.51795,                  0.963,                0.73037,                0.38122,                0.51644,                0.23589,                 2.2481,                 2.6832,                  1.823,              0.0012891,              0.0012891,              0.0012891
                    184,                0.93735,                0.54696,                0.98397,                0.66681,                0.39806,                0.50962,                0.22345,                 2.2288,                 2.4827,                 1.7868,              0.0012852,              0.0012852,              0.0012852
                    185,                0.84889,                0.50957,                0.97247,                  0.623,                0.45651,                0.53622,                0.22496,                 2.2351,                 2.1943,                 1.7666,              0.0012813,              0.0012813,              0.0012813
                    186,                0.89332,                0.51347,                0.96608,                0.61703,                0.49724,                0.54051,                0.23455,                 2.2072,                 2.0302,                 1.7336,              0.0012774,              0.0012774,              0.0012774
                    187,                0.84348,                0.48416,                0.97054,                0.66128,                0.40884,                0.49567,                0.22541,                 2.1956,                 2.3173,                 1.6753,              0.0012735,              0.0012735,              0.0012735
                    188,                0.87562,                0.51799,                0.96027,                0.69964,                0.34748,                0.48601,                0.22921,                 2.1518,                 2.5817,                 1.6421,              0.0012696,              0.0012696,              0.0012696
                    189,                0.84488,                0.54519,                0.98951,                0.69956,                0.31492,                0.46228,                  0.217,                 2.1154,                 2.7452,                 1.5974,              0.0012657,              0.0012657,              0.0012657
                    190,                0.90738,                0.54511,                0.95907,                0.68267,                0.38034,                0.42732,                0.20577,                 2.1161,                 2.5311,                  1.602,              0.0012618,              0.0012618,              0.0012618
                    191,                 0.8508,                0.54386,                 0.9745,                0.74573,                0.38122,                0.41672,                0.19684,                 2.1207,                 2.4395,                 1.6204,              0.0012579,              0.0012579,              0.0012579
                    192,                0.90148,                0.54331,                0.97101,                0.70411,                0.36814,                0.39737,                0.18174,                 2.1625,                 2.3131,                 1.6657,               0.001254,               0.001254,               0.001254
                    193,                0.91259,                0.54245,                0.98494,                0.63243,                0.47514,                0.42842,                0.18805,                 2.2048,                 2.1979,                 1.7296,              0.0012501,              0.0012501,              0.0012501
                    194,                0.92852,                0.52528,                 0.9547,                0.52668,                0.40884,                0.40065,                0.17652,                 2.2365,                 2.3041,                 1.7621,              0.0012462,              0.0012462,              0.0012462
                    195,                0.90737,                0.54736,                0.96609,                0.56316,                0.35912,                0.38621,                0.16748,                 2.1805,                 2.5186,                 1.7071,              0.0012423,              0.0012423,              0.0012423
                    196,                0.89105,                0.52961,                  0.992,                0.61084,                0.41626,                0.41833,                0.18036,                 2.1342,                 2.5661,                 1.6768,              0.0012384,              0.0012384,              0.0012384
                    197,                0.87698,                0.54076,                0.96047,                0.58432,                 0.3495,                0.37225,                0.16942,                  2.183,                 2.6099,                 1.7265,              0.0012345,              0.0012345,              0.0012345
                    198,                0.85154,                0.51818,                0.94706,                0.76584,                0.32597,                0.38988,                  0.174,                   2.21,                 2.4308,                 1.7682,              0.0012305,              0.0012305,              0.0012305
                    199,                0.81562,                0.50501,                0.95487,                0.63969,                0.36464,                0.42497,                0.18424,                 2.2772,                 2.1956,                 1.7918,              0.0012266,              0.0012266,              0.0012266
                    200,                0.80887,                 0.4778,                0.93696,                0.59635,                0.43094,                 0.4521,                 0.2022,                 2.2923,                 2.1704,                 1.7755,              0.0012227,              0.0012227,              0.0012227
                    201,                0.82268,                0.48553,                0.95473,                0.63006,                0.43646,                0.46891,                0.20719,                 2.2957,                 2.2182,                 1.7738,              0.0012188,              0.0012188,              0.0012188
                    202,                0.84728,                0.50071,                0.94405,                0.61796,                0.46961,                0.45695,                0.18601,                 2.3079,                 2.2046,                  1.738,              0.0012149,              0.0012149,              0.0012149
                    203,                 0.8519,                 0.4976,                0.94823,                 0.6457,                 0.4531,                0.50077,                0.21038,                 2.2738,                 2.1171,                 1.7262,               0.001211,               0.001211,               0.001211
                    204,                0.79896,                0.46935,                0.94572,                0.58865,                0.47437,                0.50493,                0.22103,                 2.2256,                  2.049,                 1.6946,              0.0012071,              0.0012071,              0.0012071
                    205,                 0.8448,                0.51062,                0.97478,                0.63126,                0.44751,                0.51006,                0.22234,                 2.2527,                 2.3468,                 1.7132,              0.0012032,              0.0012032,              0.0012032
                    206,                0.90334,                0.52726,                 0.9758,                 0.6333,                0.44751,                0.49456,                0.21394,                 2.2428,                 2.3639,                 1.7049,              0.0011993,              0.0011993,              0.0011993
                    207,                0.83629,                0.50105,                0.94716,                0.59378,                0.50276,                0.51459,                 0.2239,                 2.2203,                 2.2927,                 1.6777,              0.0011954,              0.0011954,              0.0011954
                    208,                0.83753,                0.49649,                0.95048,                 0.6318,                0.50245,                0.51251,                0.20496,                 2.2142,                   2.36,                 1.6728,              0.0011915,              0.0011915,              0.0011915
                    209,                0.81405,                0.48778,                0.93124,                0.60386,                0.51934,                0.52296,                0.21816,                 2.2489,                 2.3616,                 1.7229,              0.0011876,              0.0011876,              0.0011876
                    210,                 0.8624,                0.51293,                0.95793,                0.65457,                0.54442,                0.54733,                0.22666,                 2.2155,                 2.1036,                 1.7055,              0.0011837,              0.0011837,              0.0011837
                    211,                0.90299,                0.48708,                0.94534,                0.65673,                0.53908,                0.54839,                0.22058,                 2.1785,                 1.9249,                 1.6943,              0.0011798,              0.0011798,              0.0011798
                    212,                0.86249,                0.51327,                 0.9785,                0.63454,                0.54144,                0.53657,                0.22468,                 2.1672,                 1.9101,                 1.7177,              0.0011759,              0.0011759,              0.0011759
                    213,                 0.8349,                0.49365,                0.95429,                0.66913,                0.54696,                0.56427,                0.22373,                 2.2458,                 1.8921,                 1.7317,               0.001172,               0.001172,               0.001172
                    214,                0.81073,                0.47751,                0.97995,                0.64756,                0.52787,                0.53322,                0.21427,                 2.3403,                 1.9117,                 1.7923,              0.0011681,              0.0011681,              0.0011681
                    215,                0.87712,                0.50163,                0.95089,                 0.6529,                   0.53,                0.53079,                0.21986,                 2.3058,                  2.077,                 1.7721,              0.0011641,              0.0011641,              0.0011641
                    216,                0.90883,                0.53047,                0.98189,                0.65199,                0.51934,                0.54749,                0.23324,                 2.3194,                 2.1758,                 1.7604,              0.0011602,              0.0011602,              0.0011602
                    217,                0.85318,                 0.5162,                0.94808,                0.66166,                0.50829,                0.56829,                0.24343,                 2.2624,                 2.1527,                 1.6998,              0.0011563,              0.0011563,              0.0011563
                    218,                0.78055,                0.43856,                0.92991,                0.70738,                0.51934,                0.57042,                0.25504,                 2.1379,                 2.0224,                 1.6164,              0.0011524,              0.0011524,              0.0011524
                    219,                0.84668,                0.50046,                0.95723,                0.67511,                0.45304,                0.55279,                0.25548,                 2.1372,                  2.033,                 1.6278,              0.0011485,              0.0011485,              0.0011485
                    220,                0.82448,                0.52933,                 0.9678,                 0.6244,                0.45856,                0.51711,                  0.235,                 2.1826,                 2.0542,                 1.6708,              0.0011446,              0.0011446,              0.0011446
                    221,                0.86392,                0.50223,                 0.9579,                0.61995,                0.44199,                0.48425,                0.22376,                 2.2005,                 2.0358,                 1.7177,              0.0011407,              0.0011407,              0.0011407
                    222,                0.84885,                0.47901,                0.94682,                0.65609,                0.37017,                0.46496,                0.21829,                  2.212,                 2.1297,                 1.7351,              0.0011368,              0.0011368,              0.0011368
                    223,                0.87876,                0.51335,                0.93353,                0.56593,                0.36017,                0.44433,                0.20836,                 2.1949,                 2.2214,                 1.7416,              0.0011329,              0.0011329,              0.0011329
                    224,                0.83833,                 0.4784,                0.93119,                 0.6429,                0.34814,                0.43071,                0.19799,                 2.1886,                 2.3403,                 1.7509,               0.001129,               0.001129,               0.001129
                    225,                0.75921,                0.47088,                0.95059,                0.63512,                0.33149,                0.39182,                0.18262,                  2.152,                 2.3514,                 1.7123,              0.0011251,              0.0011251,              0.0011251
                    226,                0.81329,                0.47869,                0.91253,                0.60179,                0.40911,                0.44663,                0.21373,                 2.1064,                 2.2013,                   1.66,              0.0011212,              0.0011212,              0.0011212
                    227,                0.83346,                0.48424,                0.94332,                0.67777,                0.41436,                0.50072,                0.22526,                  2.103,                 2.0854,                 1.6186,              0.0011173,              0.0011173,              0.0011173
                    228,                0.79321,                0.47207,                 0.9223,                0.67298,                0.41989,                0.49116,                0.22813,                 2.0834,                 2.0856,                 1.5885,              0.0011134,              0.0011134,              0.0011134
                    229,                0.86325,                0.46985,                 0.9334,                0.63037,                0.38631,                 0.4704,                0.23178,                 2.1322,                 2.2117,                 1.6624,              0.0011095,              0.0011095,              0.0011095
                    230,                0.83581,                0.48542,                0.94279,                0.63217,                0.39779,                0.48343,                0.21973,                 2.1788,                 2.2665,                 1.7316,              0.0011056,              0.0011056,              0.0011056
                    231,                0.75743,                0.45849,                0.95217,                0.74252,                0.38122,                0.47093,                0.21298,                 2.2137,                 2.1241,                 1.7747,              0.0011017,              0.0011017,              0.0011017
                    232,                0.80708,                0.47771,                0.94473,                0.69019,                0.40619,                0.47901,                 0.2132,                 2.1985,                 1.9386,                 1.7494,              0.0010977,              0.0010977,              0.0010977
                    233,                0.77857,                0.46468,                0.94339,                 0.6857,                0.40884,                0.48974,                0.22194,                 2.1989,                 1.8197,                 1.7629,              0.0010938,              0.0010938,              0.0010938
                    234,                0.80775,                0.47941,                0.94685,                0.63973,                0.44147,                0.49348,                0.22818,                 2.1918,                 1.8404,                 1.7541,              0.0010899,              0.0010899,              0.0010899
                    235,                0.71643,                 0.4458,                0.91625,                0.68328,                0.45293,                0.50998,                0.23374,                 2.1488,                 1.8433,                 1.6821,               0.001086,               0.001086,               0.001086
                    236,                0.77257,                0.45991,                0.94973,                 0.6435,                0.46961,                0.50566,                0.22896,                  2.132,                 1.9058,                   1.66,              0.0010821,              0.0010821,              0.0010821
                    237,                0.78388,                0.48355,                0.91859,                0.63959,                0.45304,                0.48914,                0.22382,                  2.193,                  2.016,                 1.6898,              0.0010782,              0.0010782,              0.0010782
                    238,                 0.7692,                0.47625,                0.91388,                0.61655,                0.45306,                0.47801,                0.21276,                 2.2054,                 2.0432,                 1.7077,              0.0010743,              0.0010743,              0.0010743
                    239,                0.76217,                 0.4875,                0.92527,                0.59052,                0.45304,                0.49096,                0.21925,                 2.2057,                  2.017,                 1.7097,              0.0010704,              0.0010704,              0.0010704
                    240,                0.80246,                0.46552,                0.92707,                0.64645,                0.46409,                0.52135,                0.22924,                 2.1995,                 1.9454,                 1.6794,              0.0010665,              0.0010665,              0.0010665
                    241,                0.80014,                0.46051,                0.94137,                0.58126,                0.55219,                0.52581,                0.23141,                 2.1678,                 1.8541,                 1.6725,              0.0010626,              0.0010626,              0.0010626
                    242,                0.80127,                0.48703,                0.91575,                 0.6007,                0.57459,                0.53764,                0.24041,                 2.1545,                 1.7957,                    1.7,              0.0010587,              0.0010587,              0.0010587
                    243,                0.79654,                0.46878,                0.94222,                0.62509,                0.61878,                0.56749,                0.23978,                 2.1991,                 1.7116,                 1.7502,              0.0010548,              0.0010548,              0.0010548
                    244,                0.75498,                0.44911,                0.92115,                0.69099,                0.59303,                0.59648,                0.24555,                 2.2277,                  1.722,                  1.744,              0.0010509,              0.0010509,              0.0010509
                    245,                0.74009,                0.44162,                0.91027,                0.64791,                0.60221,                0.59041,                0.24942,                 2.2171,                 1.7232,                 1.7324,               0.001047,               0.001047,               0.001047
                    246,                0.74753,                0.46197,                0.94198,                0.65277,                0.58011,                0.56389,                0.23056,                 2.1747,                 1.8377,                 1.7061,              0.0010431,              0.0010431,              0.0010431
                    247,                0.78743,                0.47141,                0.94502,                0.61611,                0.52315,                 0.5257,                0.21257,                 2.2055,                 2.0447,                 1.7372,              0.0010392,              0.0010392,              0.0010392
                    248,                  0.785,                0.45081,                0.91788,                0.60538,                0.48311,                0.48993,                0.19619,                 2.2627,                   2.19,                 1.7844,              0.0010353,              0.0010353,              0.0010353
                    249,                0.79474,                0.48029,                0.92912,                0.60752,                0.42541,                0.44835,                0.19321,                  2.268,                 2.2325,                 1.8377,              0.0010313,              0.0010313,              0.0010313
                    250,                0.78371,                0.47058,                0.94369,                0.64295,                0.40791,                 0.4454,                0.19351,                 2.2241,                 2.2148,                 1.7928,              0.0010274,              0.0010274,              0.0010274
                    251,                0.79571,                0.48533,                0.94845,                0.62406,                0.42541,                0.46044,                 0.2028,                 2.1979,                 2.1982,                 1.7734,              0.0010235,              0.0010235,              0.0010235
                    252,                0.78284,                0.43484,                0.89849,                0.60322,                0.48619,                0.50523,                0.21679,                 2.1688,                 2.0995,                 1.7178,              0.0010196,              0.0010196,              0.0010196
                    253,                0.78639,                0.45949,                0.93211,                0.58394,                0.51381,                0.51851,                0.22727,                 2.1238,                 2.0492,                 1.6581,              0.0010157,              0.0010157,              0.0010157
                    254,                0.75906,                0.48275,                0.93138,                0.61799,                0.45856,                0.50913,                0.22399,                 2.1214,                  2.201,                 1.6596,              0.0010118,              0.0010118,              0.0010118
                    255,                0.71218,                0.43355,                 0.9071,                0.62796,                0.44199,                0.50272,                0.21504,                 2.1536,                 2.3507,                 1.7073,              0.0010079,              0.0010079,              0.0010079
                    256,                0.71543,                0.43882,                0.92443,                0.66617,                0.41989,                0.45888,                0.18727,                 2.2429,                 2.4095,                 1.7787,               0.001004,               0.001004,               0.001004
                    257,                0.70369,                0.44393,                0.94287,                0.63968,                0.41436,                0.44248,                 0.1884,                 2.2382,                  2.369,                 1.7451,              0.0010001,              0.0010001,              0.0010001
                    258,                0.68246,                0.41472,                0.89497,                0.62544,                 0.4705,                0.50974,                0.22346,                 2.1621,                 2.1625,                 1.7055,             0.00099619,             0.00099619,             0.00099619
                    259,                0.79532,                0.44841,                0.94254,                 0.6751,                0.44751,                0.52996,                0.24696,                 2.1121,                 2.0703,                 1.6721,             0.00099229,             0.00099229,             0.00099229
                    260,                0.71401,                0.47294,                  0.915,                0.63824,                0.46961,                0.55457,                0.24953,                 2.1372,                 2.0825,                 1.7099,             0.00098838,             0.00098838,             0.00098838
                    261,                0.72609,                0.44474,                0.92037,                0.68435,                 0.4432,                0.55538,                0.25199,                 2.1499,                 2.1213,                 1.7366,             0.00098448,             0.00098448,             0.00098448
                    262,                0.69251,                0.43167,                0.91887,                0.66604,                0.39779,                0.49857,                0.23666,                 2.1663,                 2.1945,                 1.7596,             0.00098057,             0.00098057,             0.00098057
