                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                0.96726,                0.57031,                0.95684,                0.64354,                0.54696,                0.56959,                0.25201,                 2.1042,                 1.7349,                 1.5802,             0.00081262,             0.00081262,             0.00081262
                    154,                0.91662,                 0.5516,                0.98546,                0.68155,                0.51381,                 0.5613,                0.25745,                  2.115,                 1.6094,                 1.5878,             0.00080481,             0.00080481,             0.00080481
                    155,                0.92375,                0.57202,                0.95165,                 0.6874,                0.49171,                0.55848,                0.23984,                 2.1402,                 1.6472,                 1.6095,               0.000797,               0.000797,               0.000797
                    156,                0.98571,                0.59571,                0.98954,                0.62423,                0.50829,                0.51958,                0.22968,                  2.149,                 1.7016,                 1.6419,             0.00078918,             0.00078918,             0.00078918
                    157,                0.93703,                0.56907,                  0.951,                 0.6248,                0.49724,                 0.5192,                0.23088,                 2.1428,                 1.7455,                 1.6487,             0.00078137,             0.00078137,             0.00078137
                    158,                0.96702,                 0.5784,                0.99547,                 0.6348,                0.46961,                0.51269,                0.23888,                 2.1115,                 1.8374,                 1.6035,             0.00077356,             0.00077356,             0.00077356
                    159,                 1.0145,                0.59442,                0.97473,                0.64789,                 0.4778,                0.51504,                 0.2426,                 2.0992,                 1.9704,                 1.5743,             0.00076575,             0.00076575,             0.00076575
                    160,                0.93325,                0.54375,                0.95616,                0.64141,                0.45856,                0.52329,                0.24345,                 2.0936,                 2.0744,                 1.5446,             0.00075794,             0.00075794,             0.00075794
                    161,                0.98426,                0.56911,                0.96067,                 0.7131,                0.43646,                0.53869,                 0.2512,                 2.1409,                 2.2246,                   1.57,             0.00075012,             0.00075012,             0.00075012
                    162,                0.97425,                0.56884,                0.97405,                0.73742,                0.42541,                0.54331,                0.22992,                 2.1722,                 2.2182,                 1.5809,             0.00074231,             0.00074231,             0.00074231
                    163,                0.95489,                0.58878,                 1.0069,                0.68279,                0.44002,                0.53053,                0.22361,                 2.1632,                 2.1538,                 1.5582,              0.0007345,              0.0007345,              0.0007345
                    164,                0.95623,                0.55104,                0.96707,                0.67512,                0.36464,                0.49635,                0.22712,                 2.1455,                 2.0819,                 1.5596,             0.00072669,             0.00072669,             0.00072669
                    165,                0.91767,                0.56978,                0.96938,                0.67631,                0.38674,                0.48512,                0.22723,                 2.1036,                  2.058,                 1.5609,             0.00071888,             0.00071888,             0.00071888
                    166,                 0.9406,                0.55792,                0.94423,                0.65374,                0.41436,                0.48394,                0.23503,                 2.0511,                 1.9602,                 1.5304,             0.00071107,             0.00071107,             0.00071107
                    167,                0.91416,                0.55246,                0.94972,                 0.6141,                0.46597,                0.50546,                0.23477,                 2.0778,                 1.9591,                 1.5355,             0.00070325,             0.00070325,             0.00070325
                    168,                0.92565,                0.55074,                0.94416,                0.70578,                0.45304,                0.54583,                0.24297,                 2.1109,                 1.9109,                 1.5351,             0.00069544,             0.00069544,             0.00069544
                    169,                0.95689,                0.58351,                0.97656,                0.61067,                0.55801,                0.55064,                0.23912,                 2.1235,                 1.7572,                   1.55,             0.00068763,             0.00068763,             0.00068763
                    170,                0.92303,                0.54055,                0.95281,                0.55934,                0.54696,                0.52462,                0.22274,                 2.1685,                 1.7113,                 1.5903,             0.00067982,             0.00067982,             0.00067982
                    171,                0.87279,                0.54712,                0.95779,                0.59106,                0.57459,                 0.5239,                0.21995,                 2.1541,                 1.6591,                 1.5937,             0.00067201,             0.00067201,             0.00067201
                    172,                0.87252,                0.52298,                0.94165,                0.59749,                0.57459,                0.54013,                 0.2273,                 2.1735,                 1.6559,                  1.611,              0.0006642,              0.0006642,              0.0006642
                    173,                0.94121,                0.53891,                 0.9564,                0.58327,                0.57996,                0.53382,                0.22801,                 2.1579,                 1.6317,                 1.6113,             0.00065638,             0.00065638,             0.00065638
                    174,                0.89055,                0.51315,                0.95512,                 0.6172,                0.59669,                0.57054,                0.23521,                 2.1798,                 1.5393,                 1.6443,             0.00064857,             0.00064857,             0.00064857
                    175,                0.88378,                0.51496,                 0.9472,                0.64748,                0.54696,                0.55742,                0.23449,                 2.1869,                 1.5426,                 1.6633,             0.00064076,             0.00064076,             0.00064076
                    176,                0.88461,                0.51863,                 0.9254,                0.65933,                0.52396,                0.55307,                0.23944,                 2.1503,                 1.5954,                 1.6284,             0.00063295,             0.00063295,             0.00063295
                    177,                0.88881,                0.52757,                 0.9529,                0.57048,                0.57237,                0.54013,                0.23483,                 2.1593,                  1.627,                 1.6239,             0.00062514,             0.00062514,             0.00062514
                    178,                0.93824,                0.58711,                0.93543,                0.56773,                0.53591,                0.51023,                 0.2179,                 2.2154,                 1.6732,                 1.6719,             0.00061733,             0.00061733,             0.00061733
                    179,                0.95732,                0.56836,                0.96921,                0.65702,                0.45511,                0.48066,                0.21293,                 2.1638,                 1.7431,                 1.6374,             0.00060951,             0.00060951,             0.00060951
                    180,                0.87108,                0.52198,                 0.9429,                0.63593,                0.42541,                0.46398,                0.20666,                 2.1497,                 1.8908,                 1.6393,              0.0006017,              0.0006017,              0.0006017
                    181,                0.87463,                0.51066,                 0.9461,                0.61407,                0.40884,                0.41716,                0.20013,                  2.167,                 2.0741,                   1.65,             0.00059389,             0.00059389,             0.00059389
                    182,                0.87298,                0.53362,                 0.9406,                0.61542,                0.35359,                0.39083,                0.18794,                 2.1667,                 2.2312,                 1.6345,             0.00058608,             0.00058608,             0.00058608
                    183,                0.93764,                0.55009,                0.96314,                0.62131,                0.37017,                0.40582,                0.19889,                 2.1714,                 2.2195,                 1.6619,             0.00057827,             0.00057827,             0.00057827
                    184,                0.87518,                0.50506,                0.91894,                0.63937,                0.42541,                 0.4873,                  0.232,                 2.1616,                 2.0073,                   1.63,             0.00057046,             0.00057046,             0.00057046
                    185,                0.89542,                0.52899,                0.94977,                0.66283,                0.49962,                0.55047,                0.25754,                 2.1291,                 1.8863,                 1.6129,             0.00056264,             0.00056264,             0.00056264
                    186,                0.87856,                0.50689,                0.91904,                0.67582,                0.54133,                0.58382,                0.27799,                 2.0851,                 1.8401,                 1.5767,             0.00055483,             0.00055483,             0.00055483
                    187,                0.85803,                0.50828,                0.95685,                0.71615,                0.54144,                0.60133,                0.28049,                 2.0725,                 1.8693,                  1.561,             0.00054702,             0.00054702,             0.00054702
                    188,                0.89524,                0.50895,                0.94434,                0.68559,                0.50276,                0.57142,                0.27585,                 2.0867,                 1.8872,                 1.5815,             0.00053921,             0.00053921,             0.00053921
                    189,                0.85982,                0.52161,                0.94071,                 0.7048,                0.51445,                0.57153,                0.26174,                 2.1056,                 1.9479,                 1.5997,              0.0005314,              0.0005314,              0.0005314
                    190,                0.84179,                0.51074,                0.93139,                0.69584,                0.53086,                0.57239,                0.26811,                 2.0905,                 1.8799,                 1.5867,             0.00052359,             0.00052359,             0.00052359
                    191,                0.82153,                0.48604,                0.91998,                0.69749,                0.49724,                0.56155,                0.26872,                 2.0688,                 1.9001,                 1.5521,             0.00051577,             0.00051577,             0.00051577
                    192,                 0.8802,                0.52588,                 0.9433,                0.66027,                0.43646,                0.53988,                0.26239,                 2.0533,                  1.939,                 1.5318,             0.00050796,             0.00050796,             0.00050796
                    193,                0.76535,                0.48016,                0.93676,                0.65269,                0.41436,                0.53333,                0.25454,                 2.0785,                 1.9993,                 1.5751,             0.00050015,             0.00050015,             0.00050015
                    194,                 0.8606,                0.49818,                0.91977,                0.66871,                0.42379,                0.52643,                 0.2443,                  2.108,                 1.9849,                 1.5784,             0.00049234,             0.00049234,             0.00049234
                    195,                0.86214,                0.52674,                0.93848,                0.67009,                0.45304,                0.53055,                0.24848,                 2.0951,                 1.9301,                 1.5491,             0.00048453,             0.00048453,             0.00048453
                    196,                0.82222,                0.49331,                0.92019,                0.69115,                0.51927,                0.56869,                 0.2602,                 2.0751,                 1.8201,                 1.5375,             0.00047671,             0.00047671,             0.00047671
                    197,                0.87422,                0.50562,                0.91384,                0.70576,                0.55801,                0.61127,                 0.2711,                 2.0241,                 1.7497,                 1.5135,              0.0004689,              0.0004689,              0.0004689
                    198,                0.80486,                0.49086,                0.93353,                0.67333,                0.53522,                0.59637,                0.27617,                 2.0409,                 1.8097,                 1.5489,             0.00046109,             0.00046109,             0.00046109
                    199,                0.74604,                0.46502,                0.90828,                0.69368,                0.49724,                0.59768,                0.27139,                 2.0241,                 1.8553,                 1.5472,             0.00045328,             0.00045328,             0.00045328
                    200,                0.85062,                0.49463,                0.92924,                0.71672,                0.48925,                0.59118,                 0.2668,                 2.0191,                 1.9395,                 1.5454,             0.00044547,             0.00044547,             0.00044547
                    201,                0.77081,                0.47271,                0.90732,                 0.7007,                0.46565,                0.56266,                0.25776,                 2.0379,                 1.9799,                 1.5571,             0.00043766,             0.00043766,             0.00043766
                    202,                0.89064,                0.53036,                0.92496,                0.69528,                0.46645,                0.54543,                0.25085,                 2.0508,                 1.9816,                  1.557,             0.00042984,             0.00042984,             0.00042984
                    203,                0.79438,                0.46628,                0.91416,                0.69624,                0.46855,                 0.5351,                0.24218,                 2.0688,                 2.0174,                 1.5677,             0.00042203,             0.00042203,             0.00042203
                    204,                 0.8166,                 0.4811,                0.92773,                0.66743,                0.49171,                0.53747,                0.23244,                 2.0987,                  2.029,                 1.5853,             0.00041422,             0.00041422,             0.00041422
                    205,                0.80421,                0.48963,                 0.9473,                0.66501,                0.48619,                0.53805,                0.23006,                 2.1046,                  2.035,                 1.5943,             0.00040641,             0.00040641,             0.00040641
                    206,                0.86117,                0.49408,                0.93546,                0.64618,                0.46961,                0.52801,                0.22718,                 2.1115,                 2.0729,                 1.5927,              0.0003986,              0.0003986,              0.0003986
                    207,                0.86223,                0.48151,                0.92228,                0.66893,                0.50829,                0.54838,                0.23841,                 2.1035,                  2.071,                 1.5762,             0.00039079,             0.00039079,             0.00039079
                    208,                0.82746,                0.49486,                0.92342,                 0.6757,                0.51801,                0.56604,                0.24842,                 2.0737,                 2.0071,                 1.5515,             0.00038297,             0.00038297,             0.00038297
                    209,                0.77432,                 0.4512,                 0.9088,                0.66999,                0.51599,                0.57417,                0.25355,                 2.0764,                 1.9856,                 1.5375,             0.00037516,             0.00037516,             0.00037516
                    210,                0.78366,                0.48957,                 0.9347,                0.68488,                0.52486,                0.58657,                0.26136,                 2.0972,                 1.9189,                  1.548,             0.00036735,             0.00036735,             0.00036735
                    211,                0.78686,                 0.4473,                 0.8892,                0.70574,                0.53003,                0.59342,                0.25926,                  2.115,                  1.851,                  1.566,             0.00035954,             0.00035954,             0.00035954
                    212,                0.80286,                0.47977,                 0.9298,                0.71465,                0.53965,                0.60763,                0.27134,                 2.1345,                 1.8067,                  1.582,             0.00035173,             0.00035173,             0.00035173
                    213,                0.79442,                0.48786,                0.93241,                0.75983,                0.55801,                0.62881,                0.27962,                 2.1429,                 1.7541,                 1.5929,             0.00034392,             0.00034392,             0.00034392
                    214,                0.80151,                 0.4662,                0.93275,                0.75565,                0.58011,                0.64419,                 0.2839,                 2.1134,                 1.6533,                 1.6079,              0.0003361,              0.0003361,              0.0003361
                    215,                0.84647,                0.48161,                0.92307,                0.79839,                0.57459,                0.64536,                0.28099,                  2.095,                 1.6203,                 1.5842,             0.00032829,             0.00032829,             0.00032829
                    216,                0.76184,                0.44829,                0.89973,                0.71878,                0.57897,                0.61976,                0.27262,                 2.1109,                 1.6887,                 1.5774,             0.00032048,             0.00032048,             0.00032048
                    217,                0.83524,                0.49282,                0.91834,                0.70806,                0.59669,                0.61928,                0.26674,                 2.1294,                 1.7311,                 1.5762,             0.00031267,             0.00031267,             0.00031267
                    218,                0.74479,                0.45111,                0.90798,                0.69232,                 0.5843,                0.60503,                0.26329,                  2.126,                 1.7401,                 1.5859,             0.00030486,             0.00030486,             0.00030486
                    219,                0.78168,                0.46154,                 0.9219,                0.69772,                0.57387,                0.61521,                0.26925,                 2.1101,                 1.7094,                 1.5873,             0.00029705,             0.00029705,             0.00029705
                    220,                0.74471,                0.44756,                 0.9177,                0.79072,                0.54144,                0.61938,                0.27496,                 2.1029,                 1.7278,                  1.597,             0.00028923,             0.00028923,             0.00028923
                    221,                0.78256,                0.47136,                 0.9219,                0.78997,                 0.5403,                0.62345,                0.27947,                 2.0891,                 1.7106,                 1.5888,             0.00028142,             0.00028142,             0.00028142
                    222,                0.78221,                0.45119,                0.91107,                0.70152,                0.59669,                0.63312,                0.27703,                 2.0944,                 1.7209,                 1.5902,             0.00027361,             0.00027361,             0.00027361
                    223,                0.81362,                 0.4691,                0.91186,                0.79553,                 0.5374,                0.62166,                0.27593,                 2.0939,                 1.7185,                 1.5839,              0.0002658,              0.0002658,              0.0002658
                    224,                 0.8063,                0.46227,                0.91819,                0.81648,                0.54076,                  0.624,                0.28682,                 2.0963,                  1.715,                 1.5714,             0.00025799,             0.00025799,             0.00025799
                    225,                 0.6789,                0.42971,                0.89322,                0.80236,                0.53832,                0.63347,                0.29027,                 2.0926,                 1.7294,                 1.5635,             0.00025017,             0.00025017,             0.00025017
                    226,                 0.7501,                 0.4365,                0.87948,                0.74152,                0.53039,                0.62037,                0.28895,                 2.0872,                 1.7613,                 1.5496,             0.00024236,             0.00024236,             0.00024236
                    227,                0.78393,                0.45066,                0.89961,                0.71032,                0.56906,                0.62832,                0.29055,                 2.0867,                 1.7673,                 1.5504,             0.00023455,             0.00023455,             0.00023455
                    228,                0.76646,                0.45662,                0.90311,                0.71733,                0.58011,                0.63267,                0.29085,                 2.0796,                 1.7679,                 1.5428,             0.00022674,             0.00022674,             0.00022674
                    229,                0.76948,                0.45686,                 0.8998,                0.72368,                0.58011,                0.63235,                0.28745,                 2.0591,                 1.7437,                 1.5296,             0.00021893,             0.00021893,             0.00021893
                    230,                0.77626,                  0.446,                0.90416,                0.71671,                0.57308,                0.63519,                0.28351,                 2.0395,                 1.7187,                 1.5218,             0.00021112,             0.00021112,             0.00021112
                    231,                0.66364,                0.43345,                 0.8884,                 0.7793,                0.54623,                0.63411,                0.28043,                 2.0389,                 1.7295,                 1.5222,              0.0002033,              0.0002033,              0.0002033
                    232,                0.69978,                0.42989,                0.89221,                0.77579,                0.55801,                0.62718,                 0.2796,                 2.0314,                 1.7317,                  1.522,             0.00019549,             0.00019549,             0.00019549
                    233,                0.76301,                0.45024,                0.89796,                0.77611,                 0.5554,                0.62564,                0.27935,                 2.0202,                 1.7114,                   1.51,             0.00018768,             0.00018768,             0.00018768
                    234,                0.71351,                0.44045,                0.87935,                0.78776,                0.56354,                0.63813,                0.28121,                 2.0288,                 1.7442,                 1.5134,             0.00017987,             0.00017987,             0.00017987
                    235,                0.68183,                 0.4028,                 0.8749,                 0.7379,                0.58564,                 0.6337,                0.28179,                 2.0404,                 1.7571,                   1.52,             0.00017206,             0.00017206,             0.00017206
                    236,                0.69141,                0.41978,                0.90277,                0.74153,                0.59116,                0.64692,                0.28953,                 2.0546,                 1.7471,                 1.5319,             0.00016425,             0.00016425,             0.00016425
                    237,                0.72542,                0.43149,                0.89577,                0.74461,                0.58564,                0.65313,                0.28743,                 2.0614,                 1.7353,                  1.537,             0.00015643,             0.00015643,             0.00015643
                    238,                0.68073,                0.42339,                0.88167,                0.74063,                0.58011,                0.66182,                0.28938,                 2.0706,                 1.7471,                 1.5452,             0.00014862,             0.00014862,             0.00014862
                    239,                0.71649,                0.45575,                0.89941,                0.74526,                 0.5819,                 0.6515,                0.29181,                 2.0751,                 1.7534,                 1.5475,             0.00014081,             0.00014081,             0.00014081
                    240,                0.72916,                0.41472,                0.88895,                0.73105,                0.60071,                0.65861,                0.29459,                 2.0775,                 1.7725,                  1.549,               0.000133,               0.000133,               0.000133
                    241,                0.72319,                0.43153,                0.88562,                0.72147,                0.58676,                0.65357,                0.29547,                  2.076,                 1.7731,                 1.5443,             0.00012519,             0.00012519,             0.00012519
                    242,                0.74501,                0.44715,                0.88936,                0.70979,                0.58011,                0.64645,                0.29096,                 2.0666,                 1.7519,                   1.54,             0.00011738,             0.00011738,             0.00011738
                    243,                0.69539,                0.43079,                0.88552,                0.70851,                0.57746,                0.64128,                0.29643,                 2.0529,                 1.7315,                 1.5375,             0.00010956,             0.00010956,             0.00010956
                    244,                0.71311,                0.44767,                0.89359,                 0.7066,                0.57459,                0.64333,                0.29732,                 2.0464,                 1.7256,                 1.5378,             0.00010175,             0.00010175,             0.00010175
                    245,                0.72769,                0.43983,                0.89969,                0.69436,                0.57739,                0.63825,                0.29498,                  2.038,                  1.723,                 1.5357,             9.3941e-05,             9.3941e-05,             9.3941e-05
                    246,                0.69739,                0.44673,                0.90179,                0.69743,                0.56906,                0.63566,                0.29387,                 2.0406,                 1.7138,                 1.5414,             8.6129e-05,             8.6129e-05,             8.6129e-05
                    247,                0.70594,                0.42487,                0.90187,                0.71457,                0.58091,                0.63614,                0.29179,                 2.0455,                 1.7038,                 1.5473,             7.8317e-05,             7.8317e-05,             7.8317e-05
                    248,                0.73351,                0.44192,                0.91085,                0.70538,                0.58564,                  0.634,                0.28684,                 2.0447,                 1.7067,                 1.5545,             7.0505e-05,             7.0505e-05,             7.0505e-05
                    249,                 0.7063,                0.40738,                0.88426,                0.74282,                0.55249,                0.63102,                0.28674,                 2.0601,                 1.7146,                 1.5698,             6.2694e-05,             6.2694e-05,             6.2694e-05
                    250,                0.70802,                0.42482,                0.89099,                0.71719,                0.58011,                0.63202,                0.28522,                 2.0689,                 1.7038,                 1.5758,             5.4882e-05,             5.4882e-05,             5.4882e-05
                    251,                0.66288,                0.41064,                0.87218,                 0.6946,                0.57459,                0.61568,                0.28244,                 2.0751,                 1.7064,                 1.5868,              4.707e-05,              4.707e-05,              4.707e-05
                    252,                0.70453,                 0.4158,                0.89439,                0.71347,                0.58011,                0.61422,                 0.2792,                 2.0871,                 1.7145,                    1.6,             3.9259e-05,             3.9259e-05,             3.9259e-05
                    253,                0.69152,                0.40696,                0.87894,                0.70614,                0.58417,                0.61839,                0.27946,                 2.0919,                 1.7139,                 1.6037,             3.1447e-05,             3.1447e-05,             3.1447e-05
                    254,                0.69855,                0.40936,                0.87783,                0.69952,                0.57881,                0.61465,                0.27612,                   2.09,                 1.7126,                 1.6051,             2.3635e-05,             2.3635e-05,             2.3635e-05
                    255,                0.68779,                0.40804,                0.87698,                0.70216,                0.57459,                0.61346,                0.27559,                 2.0888,                 1.7191,                 1.6069,             1.5823e-05,             1.5823e-05,             1.5823e-05
                    256,                0.66317,                0.38633,                0.88949,                 0.7061,                0.57459,                0.61321,                0.27618,                 2.0931,                 1.7223,                 1.6095,             8.0117e-06,             8.0117e-06,             8.0117e-06
